User_ID,Basketball,Yoga,Hiking,Cycling,Gym,Swimming,Dancing,Running,Music,Photography,Availability,Past Matches,User Score,Location,Nationality,Languages Spoken,Gender
762,4,1,1,3,1,4,4,2,2,2,"Fri, Sat","[902, 235]",5.3,Nakhon Si Thammarat,India,"Hindi, English",Female
763,4,1,1,3,5,2,3,3,2,5,"Sun, Sat, Mon, Tue","[165, 103, 312]",2.8,Ratchaburi,Japan,"Japanese, English",Prefer not to say
764,1,4,5,4,4,4,4,5,2,3,"Sat, Wed",[592],4.6,Hat Yai,Netherlands,"Dutch, English",Prefer not to say
765,5,3,3,3,5,3,5,2,2,3,"Wed, Fri, Sat, Thu, Sun","[863, 831, 735]",7.0,Phuket,Australia,English,Female
766,2,3,5,3,3,5,3,3,3,1,"Mon, Thu, Tue","[993, 355, 382, 818]",5.7,Surat Thani,Spain,"Spanish, English",Other
767,3,2,3,2,3,4,1,2,4,5,"Tue, Wed",[960],2.7,Phuket,South Korea,"Korean, English",Other
768,2,5,2,1,1,2,1,1,1,4,"Fri, Wed, Mon, Tue","[148, 600, 84, 103]",6.0,Hat Yai,Netherlands,"Dutch, English",Female
769,3,2,1,2,2,1,3,1,4,5,"Fri, Sun","[639, 834, 135, 855]",1.2,Phuket,USA,English,Male
770,2,3,5,5,2,1,5,3,1,1,"Sun, Tue, Fri","[127, 347, 875, 847]",2.5,Pattaya,South Korea,"Korean, English",Male
771,3,4,2,3,3,1,4,4,1,2,"Fri, Sun, Tue","[835, 417]",1.3,Samut Prakan,Sweden,"Swedish, English",Other
772,3,2,4,3,5,5,5,1,5,5,"Wed, Fri, Tue","[341, 260, 919]",3.9,Udon Thani,Australia,English,Female
773,3,5,5,5,3,5,5,2,2,4,"Thu, Sun, Sat",[747],7.8,Pattaya,France,"French, English",Prefer not to say
774,5,3,2,2,3,5,3,1,3,2,"Tue, Mon, Fri, Sun, Thu","[858, 72, 311, 114, 948]",2.5,Pattaya,Spain,"Spanish, English",Female
775,5,1,2,3,1,2,1,1,1,5,"Tue, Fri, Sun, Wed","[57, 746]",2.8,Ayutthaya,Japan,"Japanese, English",Male
776,1,5,3,5,5,2,5,5,4,5,"Fri, Sun, Mon, Tue, Thu","[8, 245, 533, 382]",1.3,Ayutthaya,Netherlands,"Dutch, English",Other
777,1,4,3,5,2,5,3,1,3,4,"Fri, Mon, Tue, Sat, Wed",[660],3.9,Rayong,Germany,"German, English",Female
778,2,2,1,1,4,1,3,5,3,5,"Sat, Mon, Thu, Fri","[889, 676, 796, 619]",10.0,Samut Prakan,France,"French, English",Other
779,2,3,4,2,3,4,1,3,4,5,"Mon, Sun, Thu","[248, 556, 353, 752, 294]",4.4,Nakhon Ratchasima,India,"Hindi, English",Female
780,1,2,5,3,1,1,4,3,3,2,"Mon, Thu, Wed",[965],8.2,Pattaya,China,"Mandarin, English",Female
781,2,4,3,4,5,5,5,1,5,2,"Fri, Thu, Sat","[616, 491, 547]",6.1,Samut Prakan,India,"Hindi, English",Female
782,3,2,4,4,4,3,4,2,4,3,"Tue, Sat","[637, 497]",5.3,Rayong,Germany,"German, English",Female
783,1,2,3,5,1,5,1,1,3,2,"Thu, Tue, Sat, Sun","[105, 91, 447]",8.5,Udon Thani,Germany,"German, English",Female
784,2,4,3,5,5,3,3,4,4,1,"Thu, Tue, Fri, Mon","[400, 377, 737]",8.5,Ratchaburi,Sweden,"Swedish, English",Female
785,5,4,5,5,4,2,4,1,4,5,"Thu, Mon, Fri, Sun",[17],7.0,Ayutthaya,China,"Mandarin, English",Female
786,1,1,3,2,5,1,4,5,4,3,"Wed, Thu, Sun","[427, 219, 380]",6.7,Hat Yai,China,"Mandarin, English",Male
787,5,5,5,1,1,1,5,2,2,5,"Mon, Tue, Sun, Wed, Sat","[740, 614, 480, 897]",4.4,Lampang,Japan,"Japanese, English",Other
788,2,3,2,5,2,1,3,3,2,3,"Thu, Sun, Mon",[55],2.6,Hat Yai,South Korea,"Korean, English",Female
789,3,3,5,1,4,1,1,1,3,1,"Thu, Sun, Mon, Tue, Fri","[992, 848]",5.2,Hat Yai,Netherlands,"Dutch, English",Female
790,5,2,3,4,4,3,3,5,5,2,"Wed, Sat, Fri, Tue, Sun","[383, 196]",7.2,Pattaya,Brazil,"Portuguese, English",Other
791,1,1,3,4,3,2,3,3,1,1,"Thu, Mon","[875, 610]",5.4,Chiang Mai,Germany,"German, English",Other
792,5,2,3,5,1,5,5,5,5,5,"Sat, Mon, Wed","[880, 649, 221]",5.1,Lampang,France,"French, English",Female
793,4,5,1,4,3,5,5,2,3,3,"Thu, Mon, Sun, Tue","[86, 257, 215, 469]",3.6,Samut Prakan,Sweden,"Swedish, English",Male
794,4,2,4,1,2,5,4,1,2,1,"Sun, Fri",[78],3.5,Chiang Mai,France,"French, English",Female
795,4,4,3,1,1,1,3,5,1,1,"Tue, Fri, Mon","[392, 981, 439, 931, 771]",9.8,Pattaya,China,"Mandarin, English",Prefer not to say
796,5,5,4,5,3,3,4,1,3,1,"Sat, Wed, Thu, Mon",[278],2.2,Ayutthaya,France,"French, English",Male
797,5,5,3,2,1,2,2,5,4,2,"Thu, Sat, Sun, Wed, Fri","[982, 608, 486, 413]",9.0,Ayutthaya,Brazil,"Portuguese, English",Male
798,2,5,3,1,5,4,4,2,4,5,"Fri, Sun, Sat, Mon, Thu",[3],7.2,Hat Yai,Russia,"Russian, English",Other
799,2,2,1,4,1,1,5,3,5,4,"Wed, Mon",[330],9.6,Rayong,India,"Hindi, English",Female
800,4,4,4,5,1,2,1,4,1,1,"Tue, Sat",[657],2.5,Rayong,Germany,"German, English",Other
801,2,5,1,1,2,3,1,3,2,5,"Sat, Fri, Sun, Thu",[693],9.3,Chonburi,Japan,"Japanese, English",Male
802,2,5,4,3,3,5,2,3,3,1,"Tue, Wed, Sat, Thu, Sun",[188],2.1,Rayong,Spain,"Spanish, English",Prefer not to say
803,5,2,2,3,4,3,5,3,3,2,"Tue, Fri, Thu, Wed, Sat","[963, 938]",4.8,Chonburi,India,"Hindi, English",Other
804,4,1,5,3,3,4,1,4,4,1,"Mon, Fri","[436, 207]",3.7,Nakhon Ratchasima,China,"Mandarin, English",Female
805,1,4,3,1,2,2,2,2,3,3,"Sun, Fri, Wed","[365, 150, 475, 358]",2.5,Ratchaburi,France,"French, English",Male
806,1,4,3,1,5,5,5,1,3,3,"Thu, Tue, Wed, Mon","[929, 897, 919]",4.0,Udon Thani,France,"French, English",Male
807,4,3,2,4,5,3,3,2,1,4,"Sat, Sun, Mon, Tue","[304, 64, 548, 593]",1.9,Khon Kaen,Brazil,"Portuguese, English",Other
808,1,5,2,3,4,1,1,1,1,3,"Mon, Tue, Fri, Sat","[948, 385]",9.0,Pattaya,Australia,English,Prefer not to say
809,1,3,5,3,4,4,5,4,5,2,"Mon, Fri","[932, 156]",9.2,Samut Prakan,India,"Hindi, English",Male
810,5,3,4,4,2,5,5,3,5,4,"Wed, Sat, Thu, Tue, Fri","[678, 536, 203, 552]",9.8,Udon Thani,Australia,English,Male
811,5,1,5,3,3,2,3,2,5,3,"Wed, Mon, Fri","[442, 528, 431, 744]",5.9,Ayutthaya,South Korea,"Korean, English",Prefer not to say
812,3,1,4,4,3,4,2,1,1,2,"Tue, Fri, Sat, Thu","[362, 131, 736]",8.3,Udon Thani,India,"Hindi, English",Prefer not to say
813,4,5,4,4,1,1,4,5,2,5,"Mon, Wed","[152, 29, 932, 861]",8.5,Surat Thani,Canada,"English, French",Prefer not to say
814,2,4,3,2,5,5,5,5,5,1,"Fri, Wed, Thu","[877, 638, 691]",3.2,Pattaya,UK,English,Other
815,4,2,4,4,4,2,4,2,4,4,"Tue, Mon, Thu, Sun, Sat","[468, 622, 392]",5.7,Rayong,Brazil,"Portuguese, English",Female
816,5,1,5,1,2,3,1,4,5,1,"Sun, Thu, Wed",[912],8.6,Nakhon Si Thammarat,India,"Hindi, English",Male
817,5,5,3,1,1,3,1,4,3,5,"Tue, Fri, Sun, Sat, Wed",[934],4.0,Pattaya,UK,English,Other
818,3,1,4,3,1,5,1,4,2,2,"Mon, Fri, Thu","[578, 695, 813]",7.0,Nakhon Ratchasima,UK,English,Other
819,3,2,1,4,2,1,3,1,5,2,"Thu, Sat, Wed, Tue","[876, 399, 895, 253, 246]",5.8,Ayutthaya,India,"Hindi, English",Male
820,5,2,1,1,1,4,3,2,2,1,"Sat, Mon, Tue",[267],9.2,Ratchaburi,India,"Hindi, English",Prefer not to say
821,3,5,1,5,3,2,5,1,3,5,"Tue, Sat, Fri, Sun, Thu",[652],1.9,Nakhon Ratchasima,Canada,"English, French",Prefer not to say
822,1,2,5,3,1,3,3,4,5,1,"Thu, Mon, Sun, Wed, Sat",[36],5.5,Ayutthaya,China,"Mandarin, English",Other
823,1,4,4,3,5,4,2,3,2,4,"Thu, Sat, Sun","[202, 786]",4.9,Nakhon Si Thammarat,Japan,"Japanese, English",Male
824,2,4,2,3,5,2,2,4,4,2,"Tue, Sun, Fri","[637, 933]",3.2,Pattaya,Australia,English,Male
825,5,3,5,5,5,1,1,3,1,3,"Sun, Fri, Wed","[951, 641, 728, 283]",6.7,Bangkok,UK,English,Female
826,1,2,5,5,3,5,3,2,5,2,"Sun, Mon, Sat","[647, 869]",3.9,Surat Thani,South Korea,"Korean, English",Female
827,1,1,4,5,2,4,5,4,4,2,"Tue, Mon, Fri, Wed, Sat","[548, 566, 819]",8.7,Chonburi,Brazil,"Portuguese, English",Male
828,4,4,4,3,5,3,4,5,5,4,"Thu, Sun, Wed, Mon, Tue","[591, 118, 597, 462, 373]",6.2,Samut Prakan,China,"Mandarin, English",Female
829,3,4,1,5,5,1,5,3,2,5,"Wed, Sat, Thu, Mon, Sun","[619, 699, 349, 687, 211]",7.9,Rayong,Russia,"Russian, English",Female
830,2,4,1,1,5,5,4,1,4,2,"Thu, Tue","[778, 340, 425, 615]",10.0,Rayong,Netherlands,"Dutch, English",Male
831,1,4,1,2,4,4,1,5,1,4,"Sat, Fri","[780, 174, 146]",8.4,Lampang,USA,English,Other
832,3,4,5,5,2,2,5,3,2,2,"Tue, Wed, Sun, Thu, Sat","[878, 380]",2.0,Ratchaburi,Germany,"German, English",Other
833,4,1,3,1,2,2,5,3,1,1,"Mon, Sat, Fri","[536, 961]",1.8,Ayutthaya,Australia,English,Other
834,5,3,3,1,2,1,1,1,5,5,"Sat, Thu",[492],2.2,Phuket,UK,English,Male
835,3,4,2,1,2,1,3,1,3,3,"Tue, Sat, Mon, Thu, Sun","[81, 23]",4.0,Udon Thani,Netherlands,"Dutch, English",Other
836,2,1,2,4,5,4,5,2,1,2,"Sun, Fri, Sat","[642, 422]",9.8,Nakhon Si Thammarat,Japan,"Japanese, English",Male
837,4,4,3,4,4,1,1,3,2,2,"Sun, Wed","[653, 34]",8.1,Chiang Mai,South Korea,"Korean, English",Other
838,3,4,1,3,1,1,5,3,5,2,"Wed, Sun, Sat, Fri, Thu",[463],4.3,Ratchaburi,France,"French, English",Other
839,5,5,3,4,2,5,2,4,5,2,"Fri, Sun, Thu","[688, 898, 345, 710]",4.5,Chonburi,Russia,"Russian, English",Male
840,5,4,1,3,2,1,3,4,2,1,"Thu, Fri","[207, 898, 342, 652]",7.1,Rayong,South Korea,"Korean, English",Other
841,1,5,5,5,4,1,1,3,3,3,"Fri, Sat","[816, 177, 407]",3.7,Hat Yai,Spain,"Spanish, English",Other
842,5,2,3,1,5,2,3,5,3,2,"Tue, Fri","[790, 984]",1.5,Phuket,Australia,English,Female
843,5,1,5,1,2,5,2,5,5,5,"Thu, Mon, Sun, Tue, Fri","[529, 972, 644, 693]",8.6,Pattaya,South Korea,"Korean, English",Other
844,2,5,5,1,5,4,2,5,2,5,"Sat, Wed, Sun, Mon, Fri",[324],1.5,Pattaya,France,"French, English",Other
845,2,1,1,1,1,1,2,2,4,1,"Wed, Mon, Sun, Tue, Thu",[614],6.3,Pattaya,Thai,"Thai, English",Other
846,4,4,2,1,5,2,1,5,1,2,"Sun, Sat","[231, 69]",4.3,Lampang,South Korea,"Korean, English",Other
847,2,2,5,3,4,1,2,2,5,3,"Sat, Wed","[56, 298]",9.3,Bangkok,UK,English,Prefer not to say
848,2,2,3,1,3,2,4,5,4,5,"Tue, Fri, Sun","[608, 135, 911]",1.4,Phuket,Netherlands,"Dutch, English",Female
849,3,2,1,2,4,1,4,1,3,5,"Sat, Thu","[603, 974, 616, 181]",6.9,Lampang,Spain,"Spanish, English",Other
850,4,4,4,1,3,1,5,4,2,5,"Mon, Wed, Sun",[346],8.2,Hat Yai,Netherlands,"Dutch, English",Female
851,2,4,5,2,1,3,5,4,1,3,"Mon, Wed, Sat","[105, 257, 276]",2.3,Nakhon Ratchasima,Sweden,"Swedish, English",Prefer not to say
852,4,3,4,5,5,4,4,2,2,2,"Fri, Thu","[99, 356]",6.5,Surat Thani,UK,English,Prefer not to say
853,4,5,3,2,2,4,5,3,2,3,"Wed, Thu, Sun","[103, 850, 619, 78]",5.0,Bangkok,Spain,"Spanish, English",Other
854,3,5,1,3,1,5,5,5,3,4,"Sat, Fri","[622, 813]",5.4,Nakhon Ratchasima,India,"Hindi, English",Other
855,3,2,1,5,4,4,1,4,5,5,"Tue, Sat, Fri, Sun, Wed",[932],1.9,Udon Thani,Germany,"German, English",Prefer not to say
856,5,4,3,1,5,3,4,5,2,1,"Fri, Mon, Sat, Sun","[598, 218, 45]",8.1,Pattaya,India,"Hindi, English",Male
857,2,1,3,2,1,4,5,2,1,2,"Fri, Thu, Wed","[515, 645, 608]",8.5,Samut Prakan,Netherlands,"Dutch, English",Female
858,5,4,5,1,4,2,4,5,4,4,"Sat, Sun, Mon, Tue, Fri","[846, 210]",2.9,Lampang,Netherlands,"Dutch, English",Female
859,5,5,1,3,5,1,1,1,5,2,"Fri, Tue, Mon, Sat, Thu","[629, 284, 421]",4.6,Phuket,France,"French, English",Other
860,4,1,5,5,3,3,4,4,5,3,"Sun, Sat, Thu","[647, 249, 209, 649, 701]",9.6,Surat Thani,South Korea,"Korean, English",Other
861,1,4,4,3,2,2,1,4,5,5,"Sun, Sat, Fri",[404],7.2,Khon Kaen,France,"French, English",Prefer not to say
862,1,3,4,3,1,2,1,4,3,1,"Sun, Fri",[429],7.1,Hat Yai,Canada,"English, French",Female
863,1,4,5,3,1,3,5,4,4,1,"Sat, Fri, Wed","[727, 946, 733, 538]",7.8,Ayutthaya,Thai,"Thai, English",Prefer not to say
864,1,2,5,4,5,2,1,4,4,5,"Tue, Sun, Sat, Fri","[675, 304, 601]",8.2,Chiang Mai,France,"French, English",Male
865,2,3,3,5,2,5,4,3,1,4,"Sun, Thu, Mon","[269, 962, 284, 492]",9.3,Ayutthaya,Germany,"German, English",Female
866,3,4,3,4,4,3,1,3,5,3,"Sat, Wed, Tue","[854, 493]",8.4,Rayong,Germany,"German, English",Female
867,2,5,2,2,2,5,1,2,4,1,"Fri, Thu, Wed","[578, 805, 702, 6]",7.5,Nakhon Ratchasima,Japan,"Japanese, English",Prefer not to say
868,1,4,5,2,1,4,2,1,3,4,"Sun, Wed","[571, 446, 867, 817, 21]",6.4,Nakhon Ratchasima,Thai,"Thai, English",Male
869,5,1,3,4,2,2,2,1,4,3,"Tue, Fri","[130, 509]",6.7,Nakhon Ratchasima,Canada,"English, French",Other
870,3,5,2,2,3,1,3,1,4,3,"Sat, Tue, Wed","[81, 673]",8.9,Nakhon Si Thammarat,Spain,"Spanish, English",Female
871,5,2,4,1,3,1,5,1,1,3,"Mon, Sat, Wed, Thu, Sun","[35, 720, 954]",1.8,Rayong,Russia,"Russian, English",Other
872,1,5,2,1,3,4,5,4,4,3,"Mon, Fri, Tue, Sat, Thu",[179],2.3,Surat Thani,Thai,"Thai, English",Female
873,4,2,4,4,5,1,3,4,4,3,"Mon, Thu, Fri","[465, 691]",8.6,Hat Yai,Canada,"English, French",Female
874,2,1,1,5,2,3,2,1,5,5,"Sun, Tue, Thu, Wed, Fri","[347, 188, 41, 655, 467]",9.8,Khon Kaen,India,"Hindi, English",Female
875,4,2,2,2,3,1,5,2,2,3,"Mon, Fri, Thu, Wed, Tue",[889],2.4,Rayong,Sweden,"Swedish, English",Male
876,1,4,2,4,2,3,5,3,5,1,"Fri, Sun, Wed, Sat, Mon","[69, 783]",1.0,Ayutthaya,Australia,English,Prefer not to say
877,5,5,2,3,4,4,3,2,4,2,"Thu, Wed","[250, 320]",7.4,Lampang,UK,English,Male
878,5,1,2,3,5,5,5,5,1,5,"Mon, Tue, Wed, Fri, Sun","[220, 534, 980, 859]",3.9,Surat Thani,Russia,"Russian, English",Male
879,3,4,5,2,4,2,2,5,4,1,"Tue, Thu","[598, 98, 720, 773]",4.6,Khon Kaen,Spain,"Spanish, English",Female
880,3,3,3,4,2,4,1,4,3,4,"Sun, Tue","[326, 406, 852]",6.6,Ayutthaya,Japan,"Japanese, English",Female
881,3,1,2,3,5,2,4,1,3,2,"Tue, Wed",[306],9.9,Chonburi,India,"Hindi, English",Prefer not to say
882,1,3,3,4,4,1,1,1,1,3,"Thu, Wed, Mon, Tue",[284],2.6,Rayong,Spain,"Spanish, English",Other
883,2,4,3,5,4,3,4,1,3,5,"Fri, Sun, Thu, Mon","[466, 929, 654]",5.5,Surat Thani,Netherlands,"Dutch, English",Female
884,3,1,1,5,2,5,1,5,1,2,"Wed, Tue, Thu, Fri, Sun",[716],9.1,Ayutthaya,France,"French, English",Prefer not to say
885,3,4,1,1,5,1,3,3,1,4,"Thu, Mon, Wed, Tue",[771],9.9,Hat Yai,South Korea,"Korean, English",Female
886,3,5,4,3,2,4,3,4,3,3,"Mon, Tue, Sun","[585, 603, 625, 29, 255]",4.0,Lampang,UK,English,Other
887,2,3,4,2,2,1,5,3,5,3,"Tue, Wed, Sat, Mon, Sun","[121, 196, 927, 774, 42]",4.5,Khon Kaen,USA,English,Male
888,5,3,3,4,1,3,4,5,5,5,"Sun, Sat, Mon, Thu","[815, 390, 931, 14]",7.1,Khon Kaen,Brazil,"Portuguese, English",Male
889,1,1,5,1,4,1,4,5,4,3,"Wed, Sun, Fri","[125, 219]",4.6,Ratchaburi,Canada,"English, French",Female
890,2,1,1,1,5,1,5,4,3,5,"Fri, Sun, Wed, Mon, Thu","[634, 142, 860]",5.5,Phuket,UK,English,Other
891,4,2,3,4,4,3,4,4,5,4,"Mon, Fri, Sat","[376, 411, 447, 878, 856]",2.8,Udon Thani,China,"Mandarin, English",Female
892,4,4,2,5,1,5,1,3,5,5,"Mon, Wed","[820, 202, 248, 439, 895]",5.5,Bangkok,Canada,"English, French",Prefer not to say
893,2,4,1,2,5,2,4,2,1,5,"Wed, Sun, Sat","[884, 769, 44, 608]",5.8,Phuket,China,"Mandarin, English",Male
894,1,4,3,2,1,3,3,1,5,1,"Sun, Wed","[269, 341, 290, 318, 907]",7.9,Hat Yai,China,"Mandarin, English",Prefer not to say
895,5,1,5,1,4,1,4,2,1,1,"Sun, Wed, Thu, Mon, Fri","[745, 170, 794, 825, 2]",4.8,Pattaya,Thai,"Thai, English",Prefer not to say
896,4,3,3,2,2,3,3,1,5,4,"Fri, Mon, Sat, Thu, Tue","[784, 224, 646, 619, 896]",7.7,Phuket,Canada,"English, French",Female
897,4,5,5,5,2,3,4,5,2,4,"Wed, Sun, Tue, Sat, Fri",[781],2.8,Khon Kaen,Japan,"Japanese, English",Other
898,5,3,1,5,3,5,3,4,1,2,"Fri, Tue, Sat","[607, 657]",6.3,Ratchaburi,Spain,"Spanish, English",Female
899,4,1,4,5,3,4,1,5,3,5,"Sun, Sat, Fri","[901, 949, 980]",8.3,Nakhon Ratchasima,Japan,"Japanese, English",Female
900,2,1,1,3,2,5,3,5,2,2,"Mon, Wed",[199],5.2,Hat Yai,South Korea,"Korean, English",Prefer not to say
901,2,1,3,3,3,3,3,2,5,2,"Tue, Mon, Thu","[229, 155]",1.3,Phuket,Netherlands,"Dutch, English",Female
902,3,5,3,4,3,4,3,1,2,5,"Thu, Sun, Mon, Fri, Sat","[114, 815, 193, 676, 727]",3.6,Samut Prakan,UK,English,Male
903,3,5,4,1,1,2,5,1,5,4,"Wed, Sun, Tue, Mon","[833, 127]",1.3,Nakhon Si Thammarat,Germany,"German, English",Female
904,1,1,4,5,1,5,3,3,3,2,"Fri, Thu, Wed, Sat","[858, 117, 418, 261]",5.8,Lampang,UK,English,Female
905,2,2,2,1,4,2,5,1,1,5,"Wed, Thu, Mon, Fri, Sun","[368, 901, 378, 661]",6.9,Surat Thani,UK,English,Prefer not to say
906,5,3,5,5,4,5,2,1,5,4,"Tue, Fri, Mon, Sat","[147, 612, 106]",7.0,Nakhon Ratchasima,France,"French, English",Female
907,4,3,2,4,4,1,4,5,3,4,"Sat, Sun, Mon","[239, 878, 621, 104]",9.1,Ayutthaya,Russia,"Russian, English",Male
908,5,4,5,1,5,2,3,4,5,2,"Wed, Sat, Mon, Fri, Thu",[97],6.3,Ayutthaya,India,"Hindi, English",Female
909,1,5,5,3,5,5,3,5,3,5,"Fri, Thu","[287, 446]",7.1,Nakhon Ratchasima,Thai,"Thai, English",Female
910,3,3,5,1,3,3,1,5,1,4,"Fri, Sun",[208],10.0,Hat Yai,Sweden,"Swedish, English",Male
911,5,5,4,5,2,2,4,5,4,5,"Thu, Tue, Wed","[617, 440, 666, 800, 986]",2.0,Hat Yai,India,"Hindi, English",Female
912,5,4,3,5,4,3,2,4,4,3,"Sat, Fri","[608, 536, 619, 888, 205]",8.0,Khon Kaen,South Korea,"Korean, English",Other
913,1,1,5,4,3,3,2,5,1,3,"Wed, Thu",[423],6.3,Chonburi,Spain,"Spanish, English",Other
914,2,1,1,5,4,3,4,3,2,3,"Wed, Thu, Sat, Fri","[676, 713]",6.0,Bangkok,Sweden,"Swedish, English",Other
915,1,1,1,3,2,5,1,4,5,3,"Mon, Fri","[781, 388, 291, 439, 480]",4.0,Khon Kaen,South Korea,"Korean, English",Prefer not to say
916,2,2,5,3,5,2,2,3,5,2,"Tue, Sat, Fri","[19, 20, 262]",2.7,Samut Prakan,China,"Mandarin, English",Other
917,5,3,3,2,3,4,4,4,4,1,"Mon, Wed, Tue, Fri","[903, 999, 260, 400]",1.3,Khon Kaen,China,"Mandarin, English",Female
918,4,3,5,1,3,2,2,3,5,2,"Fri, Sun","[270, 572, 108, 847, 275]",4.5,Phuket,Canada,"English, French",Other
919,4,1,4,4,5,1,3,2,5,5,"Wed, Sun, Fri",[557],4.1,Pattaya,Brazil,"Portuguese, English",Prefer not to say
920,5,4,4,2,1,4,2,5,4,1,"Sat, Mon","[105, 243, 452, 118, 645]",8.1,Ratchaburi,China,"Mandarin, English",Male
921,3,2,1,2,3,4,1,2,5,2,"Mon, Thu, Tue, Sat","[616, 957, 559, 560]",9.7,Chonburi,Germany,"German, English",Other
922,3,3,3,1,3,3,1,2,3,3,"Tue, Fri","[619, 678, 623, 462]",1.7,Nakhon Si Thammarat,Canada,"English, French",Other
923,5,1,3,3,4,5,3,1,2,3,"Sat, Sun, Mon","[227, 629, 784, 261, 323]",8.8,Ratchaburi,Australia,English,Female
924,4,5,5,5,4,5,2,2,4,4,"Thu, Sun, Tue, Fri","[871, 396]",7.2,Bangkok,Spain,"Spanish, English",Other
925,3,1,5,4,2,1,4,4,1,3,"Sat, Thu, Mon, Fri, Sun","[118, 926]",1.4,Nakhon Ratchasima,Canada,"English, French",Prefer not to say
926,3,1,2,2,4,5,3,1,2,1,"Fri, Thu, Mon, Tue, Sun","[10, 825, 621, 427]",8.4,Rayong,Canada,"English, French",Prefer not to say
927,4,1,4,5,1,1,5,5,2,5,"Tue, Fri, Thu, Sun","[749, 443, 863]",7.8,Nakhon Si Thammarat,Thai,"Thai, English",Prefer not to say
928,5,3,1,2,4,5,2,2,5,1,"Thu, Fri, Mon, Sun, Sat","[624, 833]",5.3,Ratchaburi,Netherlands,"Dutch, English",Other
929,3,5,2,2,4,3,4,4,4,4,"Wed, Thu, Sat, Sun, Mon",[650],2.2,Pattaya,Brazil,"Portuguese, English",Prefer not to say
930,5,5,1,3,2,2,5,2,5,4,"Tue, Thu, Sat, Sun","[592, 619, 490]",7.9,Phuket,China,"Mandarin, English",Other
931,1,5,4,5,4,2,2,2,4,2,"Fri, Sat, Mon",[976],5.5,Nakhon Si Thammarat,South Korea,"Korean, English",Prefer not to say
932,1,3,2,3,4,3,1,3,2,5,"Tue, Fri","[747, 300, 301, 630]",4.5,Lampang,Thai,"Thai, English",Other
933,4,1,4,4,2,4,3,4,4,3,"Sun, Mon","[488, 783, 367, 541]",3.2,Ayutthaya,Netherlands,"Dutch, English",Female
934,3,4,4,1,2,1,5,5,3,4,"Sun, Sat, Mon, Fri",[4],4.4,Chiang Mai,Netherlands,"Dutch, English",Other
935,3,1,3,1,2,2,1,3,5,3,"Thu, Tue, Sun",[223],8.8,Nakhon Si Thammarat,China,"Mandarin, English",Male
936,2,1,3,5,5,3,5,5,1,5,"Thu, Sat, Mon, Tue, Fri","[715, 276, 32]",4.0,Nakhon Si Thammarat,Germany,"German, English",Prefer not to say
937,1,2,5,5,2,1,4,3,3,2,"Mon, Wed, Tue","[860, 487, 121, 184, 217]",9.4,Phuket,Canada,"English, French",Male
938,3,2,1,1,4,5,2,1,4,5,"Tue, Fri, Mon, Sun",[362],7.2,Hat Yai,South Korea,"Korean, English",Female
939,4,3,5,1,4,2,3,3,4,4,"Tue, Fri, Sat","[771, 592, 825]",3.4,Pattaya,USA,English,Other
940,4,4,1,2,3,5,2,1,1,4,"Sat, Wed, Thu",[504],1.5,Ayutthaya,France,"French, English",Female
941,5,5,1,4,5,4,1,5,1,4,"Tue, Mon","[57, 391]",3.6,Udon Thani,Australia,English,Male
942,2,5,1,3,2,5,2,2,2,3,"Tue, Sun, Mon, Fri","[64, 439, 387, 51, 145]",1.9,Nakhon Ratchasima,Thai,"Thai, English",Other
943,5,1,1,4,5,3,1,3,5,1,"Sun, Mon, Thu, Tue","[704, 298, 46]",8.1,Udon Thani,France,"French, English",Prefer not to say
944,2,3,5,5,4,2,3,2,3,2,"Tue, Wed, Sat","[419, 921, 313]",9.8,Pattaya,Australia,English,Male
945,3,4,1,4,1,1,1,5,5,4,"Wed, Sun","[217, 307, 390, 125, 577]",9.6,Nakhon Ratchasima,South Korea,"Korean, English",Other
946,2,2,1,1,5,4,1,3,3,3,"Wed, Sun",[674],6.1,Rayong,Sweden,"Swedish, English",Prefer not to say
947,4,1,1,5,5,5,3,4,5,3,"Sun, Fri, Tue","[799, 380, 663, 5, 763]",2.1,Udon Thani,UK,English,Female
948,2,5,4,4,2,5,5,4,4,2,"Thu, Tue, Wed, Fri, Sun","[243, 994, 413, 581]",7.2,Phuket,China,"Mandarin, English",Male
949,1,3,4,2,3,2,2,4,5,4,"Tue, Mon, Sun, Fri, Wed","[668, 528, 697, 364, 646]",4.1,Rayong,Brazil,"Portuguese, English",Male
950,2,2,1,1,1,4,4,2,3,2,"Sun, Sat, Wed, Thu","[739, 1, 503, 483, 35]",4.4,Bangkok,UK,English,Prefer not to say
951,2,4,1,3,5,2,1,4,4,1,"Fri, Tue, Thu","[988, 869, 602, 687]",6.5,Udon Thani,Thai,"Thai, English",Male
952,1,1,3,3,1,2,3,2,5,1,"Wed, Thu, Sat, Fri, Mon","[45, 115, 895]",5.5,Hat Yai,Brazil,"Portuguese, English",Male
953,2,3,2,2,1,1,1,4,5,2,"Tue, Sat, Thu","[308, 936, 631, 594]",5.7,Bangkok,Spain,"Spanish, English",Male
954,4,5,3,1,5,2,3,4,2,3,"Mon, Fri, Thu, Sun",[504],3.8,Nakhon Si Thammarat,South Korea,"Korean, English",Male
955,5,1,5,3,5,4,5,5,1,2,"Wed, Tue","[220, 465]",7.6,Phuket,China,"Mandarin, English",Other
